pair,fmt,I,pearson,spike_rmse,spec_entropy
16bits,float16,-0.06516290726817053,1.0,0.0,2.409232089520252
16bits,posit16,-0.06516290726817053,1.0,0.0,2.409232089520248
16bits,float16,-0.05513784461152893,1.0,0.0,2.4092320895202506
16bits,posit16,-0.05513784461152893,1.0,0.0,2.4092320895202506
16bits,float16,-0.04511278195488733,0.9999999999999991,0.0,2.4092320895202493
16bits,posit16,-0.04511278195488733,0.9999999999999991,0.0,2.4092320895202493
16bits,float16,-0.03508771929824572,1.0,0.0,2.4092320895202475
16bits,posit16,-0.03508771929824572,1.0,0.0,2.4092320895202475
16bits,float16,-0.02506265664160412,1.0,0.0,2.409232089520249
16bits,posit16,-0.02506265664160412,1.0,0.0,2.409232089520249
16bits,float16,-0.015037593984962516,0.9999999999999994,0.0,2.409232089520251
16bits,posit16,-0.015037593984962516,0.9999999999999994,0.0,2.409232089520251
16bits,float16,-0.005012531328320913,0.999999999999999,0.0,2.4092320895202475
16bits,posit16,-0.005012531328320913,0.999999999999999,0.0,2.4092320895202475
16bits,float16,0.005012531328320691,0.9999999999960233,0.0,2.908951779286373
16bits,posit16,0.005012531328320691,0.9999999999960233,0.0,2.908951779286373
16bits,float16,0.015037593984962072,0.9999999999963441,0.0,3.450834728864392
16bits,posit16,0.015037593984962072,0.9999999999963441,0.0,3.450834728864392
16bits,float16,0.025062656641603898,0.999999982204942,0.0,3.3453060325146637
16bits,posit16,0.025062656641603898,0.999999982204942,0.0,3.3453060325146637
16bits,float16,0.03508771929824572,0.9999999922262616,0.0,3.308471073880294
16bits,posit16,0.03508771929824572,0.9999999922262616,0.0,3.308471073880294
16bits,float16,0.045112781954887105,0.9999999953846787,0.0,3.0269756171257534
16bits,posit16,0.045112781954887105,0.9999999953846787,0.0,3.0269756171257534
16bits,float16,0.055137844611528486,0.9999999975701657,0.0,3.106121973494015
16bits,posit16,0.055137844611528486,0.9999999975701657,0.0,3.106121973494015
16bits,float16,0.06516290726817031,0.9999999857298371,0.0,2.464207269030361
16bits,posit16,0.06516290726817031,0.9999999982708944,0.0,2.464618770909084
16bits,float16,0.07518796992481214,0.9999999990411401,0.0,2.8513850997808974
16bits,posit16,0.07518796992481214,0.9999999990411401,0.0,2.8513850997808974
16bits,float16,0.08521303258145352,0.9999999991981812,0.0,2.2315642831723954
16bits,posit16,0.08521303258145352,0.9999999991981812,0.0,2.2315642831723954
16bits,float16,0.0952380952380949,0.9999999949191495,0.0,1.814422747305667
16bits,posit16,0.0952380952380949,0.9999999995040822,0.0,1.8141554347267246
16bits,float16,0.10526315789473673,0.9999999963326517,0.0,2.127945430665265
16bits,posit16,0.10526315789473673,0.9999999995320018,0.0,2.128161370569063
16bits,float16,0.11528822055137855,0.9999999996740905,0.0,1.8052859745927716
16bits,posit16,0.11528822055137855,0.9999999996740905,0.0,1.8052859745927716
16bits,float16,0.12531328320801993,0.9999999886609747,0.0,1.6610593645640583
16bits,posit16,0.12531328320801993,0.9999999997337208,0.0,1.661443019856534
16bits,float16,0.1353383458646613,0.9999999946999713,0.0,2.0476423496757663
16bits,posit16,0.1353383458646613,0.9999999979482372,0.0,2.047968739422333
16bits,float16,0.14536340852130314,0.9999999986701208,0.0,1.9986069072873331
16bits,posit16,0.14536340852130314,0.9999999986701208,0.0,1.9986069072873331
16bits,float16,0.15538847117794496,0.9999999998571883,0.0,2.440902160181685
16bits,posit16,0.15538847117794496,0.9999999998571883,0.0,2.440902160181685
16bits,float16,0.16541353383458635,0.9999999998563613,0.0,2.3349228218405718
16bits,posit16,0.16541353383458635,0.9999999998563613,0.0,2.3349228218405718
16bits,float16,0.17543859649122773,0.9999999991448922,0.0,2.3202387799065436
16bits,posit16,0.17543859649122773,0.9999999991448922,0.0,2.3202387799065436
16bits,float16,0.18546365914786955,0.9999999980942671,0.0,2.292269964928244
16bits,posit16,0.18546365914786955,0.9999999993793091,0.0,2.2921136157112523
16bits,float16,0.19548872180451138,0.9999999960191471,0.0,1.0683663835185828
16bits,posit16,0.19548872180451138,0.9999999999357084,0.0,1.068141084904632
16bits,float16,0.20551378446115276,0.999999996865255,0.0,1.033943208374685
16bits,posit16,0.20551378446115276,0.9999999999198242,0.0,1.034133646698846
16bits,float16,0.21553884711779414,0.9999999988258194,0.0,1.0754589112830897
16bits,posit16,0.21553884711779414,0.9999999995259312,0.0,1.075649239510478
16bits,float16,0.22556390977443597,0.9999999996536283,0.0,1.046329364913536
16bits,posit16,0.22556390977443597,0.9999999996536283,0.0,1.046329364913536
16bits,float16,0.2355889724310778,0.9999999999724425,0.0,1.0209386071316136
16bits,posit16,0.2355889724310778,0.9999999999724425,0.0,1.0209386071316136
16bits,float16,0.24561403508771917,0.999999999946493,0.0,0.9919303712353533
16bits,posit16,0.24561403508771917,0.999999999946493,0.0,0.9919303712353533
16bits,float16,0.25563909774436055,0.9999999996415375,0.0,0.9706095220379986
16bits,posit16,0.25563909774436055,0.9999999996415375,0.0,0.9706095220379986
16bits,float16,0.2656641604010024,0.9999999991626894,0.0,0.9520133665389446
16bits,posit16,0.2656641604010024,0.9999999991626894,0.0,0.9520133665389446
16bits,float16,0.2756892230576442,0.9999999985892296,0.0,0.9357809123408366
16bits,posit16,0.2756892230576442,0.9999999985892296,0.0,0.9357809123408366
16bits,float16,0.2857142857142856,0.9999999982546538,0.0,0.9823652168230875
16bits,posit16,0.2857142857142856,0.9999999990190241,0.0,0.9821607415674632
16bits,float16,0.29573934837092697,0.9999999977188618,0.0,0.9664599621431677
16bits,posit16,0.29573934837092697,0.9999999995681886,0.0,0.9662763232136621
16bits,float16,0.3057644110275688,0.999999997197796,0.0,0.9521624625665815
16bits,posit16,0.3057644110275688,0.9999999998687977,0.0,0.951997230750233
16bits,float16,0.3157894736842106,0.9999999967040815,0.0,0.9392872182949847
16bits,posit16,0.3157894736842106,0.9999999999898316,0.0,0.9391382932057409
16bits,float16,0.325814536340852,0.9999999955784967,0.0,1.5566172804457536
16bits,posit16,0.325814536340852,0.9999999999728212,0.0,1.5568100338260604
16bits,float16,0.3358395989974934,0.999999997046705,0.0,1.5416150039437322
16bits,posit16,0.3358395989974934,0.9999999998198877,0.0,1.541788744367181
16bits,float16,0.3458646616541352,0.9999999981171054,0.0,1.5280875432777097
16bits,posit16,0.3458646616541352,0.9999999995699043,0.0,1.5282442593348322
16bits,float16,0.35588972431077703,0.9999999988773985,0.0,1.5158818079990586
16bits,posit16,0.35588972431077703,0.9999999992563544,0.0,1.5160232533875355
16bits,float16,0.3659147869674184,0.999999999396475,0.0,1.50486266349688
16bits,posit16,0.3659147869674184,0.999999999396475,0.0,1.50486266349688
16bits,float16,0.3759398496240598,0.9999999997285628,0.0,1.494910597902123
16bits,posit16,0.3759398496240598,0.9999999997285628,0.0,1.494910597902123
16bits,float16,0.3859649122807016,0.9999999999164223,0.0,1.4859197149313876
16bits,posit16,0.3859649122807016,0.9999999999164223,0.0,1.4859197149313876
16bits,float16,0.39598997493734345,0.9999999999949114,0.0,1.5114125134152325
16bits,posit16,0.39598997493734345,0.9999999999949114,0.0,1.5114125134152325
16bits,float16,0.40601503759398483,0.9999999999895971,0.0,1.501513779513546
16bits,posit16,0.40601503759398483,0.9999999999895971,0.0,1.501513779513546
16bits,float16,0.4160401002506262,0.9999999999325552,0.0,1.4923474944735946
16bits,posit16,0.4160401002506262,0.9999999999325552,0.0,1.4923474944735946
16bits,float16,0.42606516290726804,0.9999999998373712,0.0,1.4838503915966381
16bits,posit16,0.42606516290726804,0.9999999998373712,0.0,1.4838503915966381
16bits,float16,0.43609022556390986,0.999999999714738,0.0,1.4759656165526258
16bits,posit16,0.43609022556390986,0.999999999714738,0.0,1.4759656165526258
16bits,float16,0.44611528822055124,0.9999999995730837,0.0,1.4686419833185858
16bits,posit16,0.44611528822055124,0.9999999997696245,0.0,1.468555938161362
16bits,float16,0.4561403508771926,0.999999999418999,0.0,1.4618333266233616
16bits,posit16,0.4561403508771926,0.9999999998951152,0.0,1.461753295717269
16bits,float16,0.46616541353383445,0.9999999992576636,0.0,1.4554979371946783
16bits,posit16,0.46616541353383445,0.9999999999675595,0.0,1.4554234372825428
16bits,float16,0.4761904761904763,0.9999999990930719,0.0,1.4495980681956593
16bits,posit16,0.4761904761904763,0.9999999999977356,0.0,1.4495286615594645
16bits,float16,0.48621553884711766,0.9999999992158389,0.0,1.4439701370306959
16bits,posit16,0.48621553884711766,0.999999999994431,0.0,1.4440347925247483
16bits,float16,0.49624060150375904,0.9999999988701789,0.0,0.1713539738003685
16bits,posit16,0.49624060150375904,0.9999999999266749,0.0,0.17142669194396243
16bits,float16,0.5062656641604009,0.9999999992563068,0.0,0.16560407954231007
16bits,posit16,0.5062656641604009,0.9999999992563068,0.0,0.16560407954231007
16bits,float16,0.5162907268170427,0.9999999967646443,0.0,0.1603794241018747
16bits,posit16,0.5162907268170427,0.999999999543344,0.0,0.16025342951233082
16bits,float16,0.5263157894736841,0.9999999997480039,0.0,0.15527196768036514
16bits,posit16,0.5263157894736841,0.9999999997480039,0.0,0.15527196768036514
16bits,float16,0.5363408521303255,0.9999999961555819,0.0,0.15074157228762192
16bits,posit16,0.5363408521303255,0.9999999998843425,0.0,0.15063227457366174
16bits,float16,0.5463659147869673,0.9999999999642264,0.0,0.14630930151428997
16bits,posit16,0.5463659147869673,0.9999999999642264,0.0,0.14630930151428997
16bits,float16,0.5563909774436091,0.9999999956061064,0.0,0.1423750798458468
16bits,posit16,0.5563909774436091,0.9999999999976652,0.0,0.14228013503781406
16bits,float16,0.5664160401002505,0.999999999993101,0.0,0.13852378769876586
16bits,posit16,0.5664160401002505,0.999999999993101,0.0,0.13852378769876586
16bits,float16,0.5764411027568919,0.9999999967744654,0.0,0.13493859416346982
16bits,posit16,0.5764411027568919,0.999999999957654,0.0,0.13502101198881827
16bits,float16,0.5864661654135337,0.9999999998973379,0.0,0.13175413453704782
16bits,posit16,0.5864661654135337,0.9999999998973379,0.0,0.13175413453704782
16bits,float16,0.5964912280701755,0.999999997907615,0.0,0.12863520098688092
16bits,posit16,0.5964912280701755,0.9999999998171991,0.0,0.12870690814035884
16bits,float16,0.6065162907268169,0.9999999997215009,0.0,0.12586437949622928
16bits,posit16,0.6065162907268169,0.9999999997215009,0.0,0.12586437949622928
16bits,float16,0.6165413533834583,0.9999999987080856,0.0,0.12315037327621921
16bits,posit16,0.6165413533834583,0.9999999996138303,0.0,0.12321277078769662
16bits,float16,0.6265664160401001,0.9999999994972033,0.0,0.12073937350913913
16bits,posit16,0.6265664160401001,0.9999999994972033,0.0,0.12073937350913913
16bits,float16,0.6365914786967419,0.9999999992583054,0.0,0.11837817333853021
16bits,posit16,0.6365914786967419,0.9999999993741221,0.0,0.11843245312670528
16bits,float16,0.6466165413533833,0.9999999992466914,0.0,0.11628116334426526
16bits,posit16,0.6466165413533833,0.9999999994596787,0.0,0.11623055091224274
16bits,float16,0.6566416040100247,0.999999999620615,0.0,0.1142282885907211
16bits,posit16,0.6566416040100247,0.999999999620615,0.0,0.1142282885907211
16bits,float16,0.6666666666666665,0.9999999992496451,0.0,0.15104497049415103
16bits,posit16,0.6666666666666665,0.9999999998125398,0.0,0.15097029805638382
16bits,float16,0.6766917293233083,0.9999999998833347,0.0,0.1479783503170285
16bits,posit16,0.6766917293233083,0.9999999998833347,0.0,0.1479783503170285
16bits,float16,0.6867167919799497,0.9999999990558778,0.0,0.14518551467777224
16bits,posit16,0.6867167919799497,0.9999999999349126,0.0,0.14511723062431797
16bits,float16,0.6967418546365911,0.9999999999699533,0.0,0.14237976523766288
16bits,posit16,0.6967418546365911,0.9999999999699533,0.0,0.14237976523766288
16bits,float16,0.7067669172932329,0.9999999988672825,0.0,0.13982183103767323
16bits,posit16,0.7067669172932329,0.9999999999907921,0.0,0.13975925789544386
16bits,float16,0.7167919799498748,0.9999999999994849,0.0,0.13724945247289844
16bits,posit16,0.7167919799498748,0.9999999999994849,0.0,0.13724945247289844
16bits,float16,0.7268170426065161,0.9999999988946194,0.0,0.13478710456508763
16bits,posit16,0.7268170426065161,0.9999999999978162,0.0,0.13484449898536804
16bits,float16,0.7368421052631575,0.9999999999873135,0.0,0.13253892260025377
16bits,posit16,0.7368421052631575,0.9999999999873135,0.0,0.13253892260025377
16bits,float16,0.7468671679197993,0.9999999992489127,0.0,0.13027479680928195
16bits,posit16,0.7468671679197993,0.9999999999693953,0.0,0.13032759535850896
16bits,float16,0.7568922305764412,0.9999999999452084,0.0,0.12820571033940137
16bits,posit16,0.7568922305764412,0.9999999999452084,0.0,0.12820571033940137
16bits,float16,0.7669172932330826,0.9999999995112303,0.0,0.12612010106314697
16bits,posit16,0.7669172932330826,0.9999999999158145,0.0,0.12616875803125263
16bits,float16,0.7769423558897239,0.9999999998821161,0.0,0.1242125046963644
16bits,posit16,0.7769423558897239,0.9999999998821161,0.0,0.1242125046963644
16bits,float16,0.7869674185463658,0.9999999997008645,0.0,0.12228805674157153
16bits,posit16,0.7869674185463658,0.999999999844909,0.0,0.12233297254085976
16bits,float16,0.7969924812030076,0.9999999998048787,0.0,0.12052642152007051
16bits,posit16,0.7969924812030076,0.9999999998048787,0.0,0.12052642152007051
16bits,float16,0.807017543859649,0.9999999998331235,0.0,0.11874780402999943
16bits,posit16,0.807017543859649,0.9999999998331235,0.0,0.11874780402999943
16bits,float16,0.8170426065162903,0.9999999997186978,0.0,0.11711839253259584
16bits,posit16,0.8170426065162903,0.9999999998816749,0.0,0.1170784375704819
16bits,float16,0.8270676691729322,0.9999999999202536,0.0,0.11547202425384999
16bits,posit16,0.8270676691729322,0.9999999999202536,0.0,0.11547202425384999
16bits,float16,0.837092731829574,0.9999999996274813,0.0,0.11396265007315651
16bits,posit16,0.837092731829574,0.9999999999500051,0.0,0.1139256250008908
16bits,float16,0.8471177944862154,0.9999999999719729,0.0,0.11243646695971354
16bits,posit16,0.8471177944862154,0.9999999999719729,0.0,0.11243646695971354
16bits,float16,0.8571428571428568,0.9999999995342055,0.0,0.11103629085448852
16bits,posit16,0.8571428571428568,0.9999999999870766,0.0,0.11100193244788523
16bits,float16,0.8671679197994986,0.99999999999611,0.0,0.1096195487390457
16bits,posit16,0.8671679197994986,0.99999999999611,0.0,0.1096195487390457
16bits,float16,0.8771929824561404,0.9999999994410469,0.0,0.10831890522873258
16bits,posit16,0.8771929824561404,0.9999999999998161,0.0,0.10828697862136223
16bits,float16,0.8872180451127818,0.9999999999988782,0.0,0.10700201166211414
16bits,posit16,0.8872180451127818,0.9999999999988782,0.0,0.10700201166211414
16bits,float16,0.8972431077694232,0.9999999995785293,0.0,0.10573287713450416
16bits,posit16,0.8972431077694232,0.9999999999938516,0.0,0.10576255611890543
16bits,float16,0.907268170426065,0.9999999999852719,0.0,0.10456663144356668
16bits,posit16,0.907268170426065,0.9999999999852719,0.0,0.10456663144356668
16bits,float16,0.9172932330827068,0.9999999997144671,0.0,0.10338471358625308
16bits,posit16,0.9172932330827068,0.9999999999736211,0.0,0.1034123613298088
16bits,float16,0.9273182957393482,0.9999999999592887,0.0,0.10229796726016634
16bits,posit16,0.9273182957393482,0.9999999999592887,0.0,0.10229796726016634
16bits,float16,0.9373433583959896,0.9999999998164104,0.0,0.10119597703524921
16bits,posit16,0.9373433583959896,0.9999999999426913,0.0,0.1012217625118181
16bits,float16,0.9473684210526314,0.9999999999241329,0.0,0.10018214658449132
16bits,posit16,0.9473684210526314,0.9999999999241329,0.0,0.10018214658449132
16bits,float16,0.9573934837092732,0.9999999998906076,0.0,0.09915352466989735
16bits,posit16,0.9573934837092732,0.9999999999039265,0.0,0.09917760001694678
16bits,float16,0.9674185463659146,0.9999999998823482,0.0,0.09820667956148296
16bits,posit16,0.9674185463659146,0.9999999999189425,0.0,0.09818340694707839
16bits,float16,0.977443609022556,0.9999999999421743,0.0,0.09724551121489763
16bits,posit16,0.977443609022556,0.9999999999421743,0.0,0.09724551121489763
16bits,float16,0.9874686716791978,0.9999999998359663,0.0,0.09636029839618773
16bits,posit16,0.9874686716791978,0.9999999999608294,0.0,0.09633853506839132
16bits,float16,0.9974937343358397,0.9999999978966447,0.0,6.214602137461675
16bits,posit16,0.9974937343358397,0.9999999978966447,0.0,6.214602137461675
16bits,float16,1.007518796992481,0.9999999568756919,0.0,6.214547072020083
16bits,posit16,1.007518796992481,0.9999999810723278,0.0,6.214554461106234
16bits,float16,1.0175438596491224,0.9999999994133354,0.0,6.214299289259818
16bits,posit16,1.0175438596491224,0.9999999994133354,0.0,6.214299289259818
16bits,float16,1.0275689223057642,0.9999999746896985,0.0,6.21386139712837
16bits,posit16,1.0275689223057642,0.9999999746896985,0.0,6.21386139712837
16bits,float16,1.037593984962406,0.9999998829211421,0.0,6.213234183078113
16bits,posit16,1.037593984962406,0.9999999999932663,0.0,6.213197871222695
16bits,float16,1.0476190476190474,0.999999973096336,0.0,6.212326915363626
16bits,posit16,1.0476190476190474,0.999999973096336,0.0,6.212326915363626
16bits,float16,1.0576441102756888,0.9999999996400467,0.0,6.211306119770156
16bits,posit16,1.0576441102756888,0.9999999996400467,0.0,6.211306119770156
16bits,float16,1.0676691729323307,0.9999999593811801,0.0,6.210100477352123
16bits,posit16,1.0676691729323307,0.9999999798054414,0.0,6.210035379080858
16bits,float16,1.0776942355889725,0.9999999083656811,0.0,6.208563268594437
16bits,posit16,1.0776942355889725,0.9999999983661932,0.0,6.2086378955619415
16bits,float16,1.0877192982456139,0.9999999855523475,0.0,6.20697659060434
16bits,posit16,1.0877192982456139,0.9999999855523475,0.0,6.20697659060434
16bits,float16,1.0977443609022552,0.999999996192766,0.0,6.205212499435062
16bits,posit16,1.0977443609022552,0.999999996192766,0.0,6.205212499435062
16bits,float16,1.107769423558897,0.9999999410046234,0.0,6.203273989747331
16bits,posit16,1.107769423558897,0.9999999903276401,0.0,6.203172543296249
16bits,float16,1.117794486215539,0.99999993359989,0.0,6.200944087453252
16bits,posit16,1.117794486215539,0.9999999931490945,0.0,6.201054419229044
16bits,float16,1.1278195488721803,0.9999999941313052,0.0,6.198650262902743
16bits,posit16,1.1278195488721803,0.9999999941313052,0.0,6.198650262902743
16bits,float16,1.1378446115288217,0.99999998927205,0.0,6.196193013283389
16bits,posit16,1.1378446115288217,0.99999998927205,0.0,6.196193013283389
16bits,float16,1.1478696741854635,0.9999999200406249,0.0,6.193576399274015
16bits,posit16,1.1478696741854635,0.9999999969720925,0.0,6.1934414612899795
16bits,float16,1.1578947368421053,0.9999999547658445,0.0,6.190519186856177
16bits,posit16,1.1578947368421053,0.9999999846055014,0.0,6.1906621377036455
16bits,float16,1.1679197994987467,0.9999999988675087,0.0,6.187582138013257
16bits,posit16,1.1679197994987467,0.9999999988675087,0.0,6.187582138013257
16bits,float16,1.177944862155388,0.999999979199404,0.0,6.184499725558082
