pair,fmt,I,rmse,rate_Hz
32bits,float32,1.0776942355889725,8.19698114637784e-09,500.0
32bits,posit32,1.0776942355889725,8.19698114637784e-09,500.0
32bits,float32,1.0877192982456139,3.2534409870445514e-09,500.0
32bits,posit32,1.0877192982456139,3.2534409870445514e-09,500.0
32bits,float32,1.0977443609022552,2.154876283890671e-09,500.0
32bits,posit32,1.0977443609022552,2.154876283890671e-09,500.0
32bits,float32,1.107769423558897,7.563193856283645e-09,500.0
32bits,posit32,1.107769423558897,7.563193856283645e-09,500.0
32bits,float32,1.117794486215539,3.88722807616691e-09,500.0
32bits,posit32,1.117794486215539,3.88722807616691e-09,500.0
32bits,float32,1.1278195488721803,1.5210892952542296e-09,500.0
32bits,posit32,1.1278195488721803,1.5210892952542296e-09,500.0
32bits,float32,1.1378446115288217,6.929406666675369e-09,500.0
32bits,posit32,1.1378446115288217,6.929406666675369e-09,500.0
32bits,float32,1.1478696741854635,4.521015265775186e-09,500.0
32bits,posit32,1.1478696741854635,4.521015265775186e-09,500.0
32bits,float32,1.1578947368421053,8.873021056459535e-10,500.0
32bits,posit32,1.1578947368421053,8.873021056459535e-10,500.0
32bits,float32,1.1679197994987467,6.295619477067093e-09,500.0
32bits,posit32,1.1679197994987467,6.295619477067093e-09,500.0
32bits,float32,1.177944862155388,5.1548025558693796e-09,500.0
32bits,posit32,1.177944862155388,5.1548025558693796e-09,500.0
32bits,float32,1.18796992481203,2.535149160376774e-10,500.0
32bits,posit32,1.18796992481203,2.535149160376774e-10,500.0
32bits,float32,1.1979949874686717,5.661832287458817e-09,500.0
32bits,posit32,1.1979949874686717,5.661832287458817e-09,500.0
32bits,float32,1.208020050125313,5.788589745477656e-09,500.0
32bits,posit32,1.208020050125313,5.788589745477656e-09,500.0
32bits,float32,1.2180451127819545,3.802723740565161e-10,500.0
32bits,posit32,1.2180451127819545,3.802723740565161e-10,500.0
32bits,float32,1.2280701754385963,5.0280450978505405e-09,500.0
32bits,posit32,1.2280701754385963,5.0280450978505405e-09,500.0
32bits,float32,1.2380952380952381,6.42237703557185e-09,500.0
32bits,posit32,1.2380952380952381,6.42237703557185e-09,500.0
32bits,float32,1.2481203007518795,1.0140595636647923e-09,500.0
32bits,posit32,1.2481203007518795,1.0140595636647923e-09,500.0
32bits,float32,1.258145363408521,4.3942578077563475e-09,500.0
32bits,posit32,1.258145363408521,4.3942578077563475e-09,500.0
32bits,float32,1.2681704260651627,7.056164124694208e-09,500.0
32bits,posit32,1.2681704260651627,7.056164124694208e-09,500.0
32bits,float32,1.2781954887218046,1.647846652787151e-09,500.0
32bits,posit32,1.2781954887218046,1.647846652787151e-09,500.0
32bits,float32,1.288220551378446,3.760470618148071e-09,500.0
32bits,posit32,1.288220551378446,3.760470618148071e-09,500.0
32bits,float32,1.2982456140350873,7.689951314302483e-09,500.0
32bits,posit32,1.2982456140350873,7.689951314302483e-09,500.0
32bits,float32,1.3082706766917291,2.2816338423954272e-09,500.0
32bits,posit32,1.3082706766917291,2.2816338423954272e-09,500.0
32bits,float32,1.318295739348371,3.1266835290257124e-09,500.0
32bits,posit32,1.318295739348371,3.1266835290257124e-09,500.0
32bits,float32,1.3283208020050123,8.32373850391076e-09,500.0
32bits,posit32,1.3283208020050123,8.32373850391076e-09,500.0
32bits,float32,1.3383458646616537,2.915421232975538e-09,500.0
32bits,posit32,1.3383458646616537,2.915421232975538e-09,500.0
32bits,float32,1.3483709273182956,2.4928963394174363e-09,500.0
32bits,posit32,1.3483709273182956,2.4928963394174363e-09,500.0
32bits,float32,1.3583959899749374,7.901213710838577e-09,500.0
32bits,posit32,1.3583959899749374,7.901213710838577e-09,500.0
32bits,float32,1.3684210526315788,3.5492083220978967e-09,500.0
32bits,posit32,1.3684210526315788,3.5492083220978967e-09,500.0
32bits,float32,1.3784461152882201,1.8591091498091603e-09,500.0
32bits,posit32,1.3784461152882201,1.8591091498091603e-09,500.0
32bits,float32,1.388471177944862,7.267426420744383e-09,500.0
32bits,posit32,1.388471177944862,7.267426420744383e-09,500.0
32bits,float32,1.3984962406015038,4.182995511706173e-09,500.0
32bits,posit32,1.3984962406015038,4.182995511706173e-09,500.0
32bits,float32,1.4085213032581452,1.2253218597149669e-09,500.0
32bits,posit32,1.4085213032581452,1.2253218597149669e-09,500.0
32bits,float32,1.4185463659147866,6.6336392311361065e-09,500.0
32bits,posit32,1.4185463659147866,6.6336392311361065e-09,500.0
32bits,float32,1.4285714285714284,4.816782701314448e-09,500.0
32bits,posit32,1.4285714285714284,4.816782701314448e-09,500.0
32bits,float32,1.4385964912280702,5.915346701066907e-10,500.0
32bits,posit32,1.4385964912280702,5.915346701066907e-10,500.0
32bits,float32,1.4486215538847116,5.999852142013747e-09,500.0
32bits,posit32,1.4486215538847116,5.999852142013747e-09,500.0
32bits,float32,1.458646616541353,5.450569991408642e-09,500.0
32bits,posit32,1.458646616541353,5.450569991408642e-09,500.0
32bits,float32,1.4686716791979948,4.2252419015668e-11,500.0
32bits,posit32,1.4686716791979948,4.2252419015668e-11,500.0
32bits,float32,1.4786967418546366,5.366064952405472e-09,500.0
32bits,posit32,1.4786967418546366,5.366064952405472e-09,500.0
32bits,float32,1.488721804511278,6.084357181016919e-09,500.0
32bits,posit32,1.488721804511278,6.084357181016919e-09,500.0
32bits,float32,1.4987468671679194,6.760397091098615e-10,500.0
32bits,posit32,1.4987468671679194,6.760397091098615e-10,500.0
32bits,float32,1.5087719298245612,4.7322775618253606e-09,500.0
32bits,posit32,1.5087719298245612,4.7322775618253606e-09,500.0
32bits,float32,1.518796992481203,6.718144270139278e-09,500.0
32bits,posit32,1.518796992481203,6.718144270139278e-09,500.0
32bits,float32,1.5288220551378444,1.3098267982322203e-09,500.0
32bits,posit32,1.5288220551378444,1.3098267982322203e-09,500.0
32bits,float32,1.5388471177944858,4.09849057318892e-09,500.0
32bits,posit32,1.5388471177944858,4.09849057318892e-09,500.0
32bits,float32,1.5488721804511276,7.351931459747553e-09,500.0
32bits,posit32,1.5488721804511276,7.351931459747553e-09,500.0
32bits,float32,1.5588972431077694,1.943614188812331e-09,500.0
32bits,posit32,1.5588972431077694,1.943614188812331e-09,500.0
32bits,float32,1.5689223057644108,3.464703283094726e-09,500.0
32bits,posit32,1.5689223057644108,3.464703283094726e-09,500.0
32bits,float32,1.5789473684210522,7.985718749841747e-09,500.0
32bits,posit32,1.5789473684210522,7.985718749841747e-09,500.0
32bits,float32,1.588972431077694,2.5774012779346898e-09,500.0
32bits,posit32,1.588972431077694,2.5774012779346898e-09,500.0
32bits,float32,1.5989974937343359,2.830916193972367e-09,500.0
32bits,posit32,1.5989974937343359,2.830916193972367e-09,500.0
32bits,float32,1.6090225563909772,8.239233464907589e-09,500.0
32bits,posit32,1.6090225563909772,8.239233464907589e-09,500.0
32bits,float32,1.6190476190476186,3.211188467542966e-09,500.0
32bits,posit32,1.6190476190476186,3.211188467542966e-09,500.0
32bits,float32,1.6290726817042605,2.197129004364091e-09,500.0
32bits,posit32,1.6290726817042605,2.197129004364091e-09,500.0
32bits,float32,1.6390977443609023,7.605446275299314e-09,500.0
32bits,posit32,1.6390977443609023,7.605446275299314e-09,500.0
32bits,float32,1.6491228070175437,3.84497575763716e-09,500.0
32bits,posit32,1.6491228070175437,3.84497575763716e-09,500.0
32bits,float32,1.659147869674185,1.5633417142698977e-09,500.0
32bits,posit32,1.659147869674185,1.5633417142698977e-09,500.0
32bits,float32,1.6691729323308269,6.971659186176954e-09,500.0
32bits,posit32,1.6691729323308269,6.971659186176954e-09,500.0
32bits,float32,1.6791979949874687,4.478762846759518e-09,500.0
32bits,posit32,1.6791979949874687,4.478762846759518e-09,500.0
32bits,float32,1.68922305764411,9.295546251475388e-10,500.0
32bits,posit32,1.68922305764411,9.295546251475388e-10,500.0
32bits,float32,1.6992481203007515,6.337871896082761e-09,500.0
32bits,posit32,1.6992481203007515,6.337871896082761e-09,500.0
32bits,float32,1.7092731829573933,5.112550136853712e-09,500.0
32bits,posit32,1.7092731829573933,5.112550136853712e-09,500.0
32bits,float32,1.719298245614035,2.9576733505334537e-10,500.0
32bits,posit32,1.719298245614035,2.9576733505334537e-10,500.0
32bits,float32,1.7293233082706765,5.704084706474485e-09,500.0
32bits,posit32,1.7293233082706765,5.704084706474485e-09,500.0
32bits,float32,1.7393483709273179,5.746337326461987e-09,500.0
32bits,posit32,1.7393483709273179,5.746337326461987e-09,500.0
32bits,float32,1.7493734335839597,3.3801985455493073e-10,500.0
32bits,posit32,1.7493734335839597,3.3801985455493073e-10,500.0
32bits,float32,1.7593984962406015,5.070297617352126e-09,500.0
32bits,posit32,1.7593984962406015,5.070297617352126e-09,500.0
32bits,float32,1.769423558897243,6.3801244155843465e-09,500.0
32bits,posit32,1.769423558897243,6.3801244155843465e-09,500.0
32bits,float32,1.7794486215538843,9.718070441632069e-10,500.0
32bits,posit32,1.7794486215538843,9.718070441632069e-10,500.0
32bits,float32,1.789473684210526,4.436510327257933e-09,500.0
32bits,posit32,1.789473684210526,4.436510327257933e-09,500.0
32bits,float32,1.799498746867168,7.013911605192622e-09,500.0
32bits,posit32,1.799498746867168,7.013911605192622e-09,500.0
32bits,float32,1.8095238095238093,1.605594233771483e-09,500.0
32bits,posit32,1.8095238095238093,1.605594233771483e-09,500.0
32bits,float32,1.8195488721804507,3.802723137649657e-09,500.0
32bits,posit32,1.8195488721804507,3.802723137649657e-09,500.0
32bits,float32,1.8295739348370925,7.647698895286816e-09,500.0
32bits,posit32,1.8295739348370925,7.647698895286816e-09,500.0
32bits,float32,1.8395989974937343,2.239381423379759e-09,500.0
32bits,posit32,1.8395989974937343,2.239381423379759e-09,500.0
32bits,float32,1.8496240601503757,3.1689358475554633e-09,500.0
32bits,posit32,1.8496240601503757,3.1689358475554633e-09,500.0
32bits,float32,1.859649122807017,8.281485984409175e-09,500.0
32bits,posit32,1.859649122807017,8.281485984409175e-09,500.0
32bits,float32,1.869674185463659,2.8731687134739528e-09,500.0
32bits,posit32,1.869674185463659,2.8731687134739528e-09,500.0
32bits,float32,1.8796992481203008,2.5351487584331046e-09,500.0
32bits,posit32,1.8796992481203008,2.5351487584331046e-09,500.0
32bits,float32,1.8897243107769421,7.943466129854244e-09,500.0
32bits,posit32,1.8897243107769421,7.943466129854244e-09,500.0
32bits,float32,1.8997493734335835,3.506955903082229e-09,500.0
32bits,posit32,1.8997493734335835,3.506955903082229e-09,500.0
32bits,float32,1.9097744360902253,1.9013615688248285e-09,500.0
32bits,posit32,1.9097744360902253,1.9013615688248285e-09,500.0
32bits,float32,1.9197994987468672,7.3096790407318855e-09,500.0
32bits,posit32,1.9197994987468672,7.3096790407318855e-09,500.0
32bits,float32,1.9298245614035086,4.1407429922045875e-09,500.0
32bits,posit32,1.9298245614035086,4.1407429922045875e-09,500.0
32bits,float32,1.93984962406015,1.2675743792165523e-09,500.0
32bits,posit32,1.93984962406015,1.2675743792165523e-09,500.0
32bits,float32,1.9498746867167918,6.675891650151774e-09,500.0
32bits,posit32,1.9498746867167918,6.675891650151774e-09,500.0
32bits,float32,1.9598997493734336,4.7745302822987805e-09,500.0
32bits,posit32,1.9598997493734336,4.7745302822987805e-09,500.0
32bits,float32,1.969924812030075,6.337870891223588e-10,500.0
32bits,posit32,1.969924812030075,6.337870891223588e-10,500.0
32bits,float32,1.9799498746867163,6.042104561029415e-09,500.0
32bits,posit32,1.9799498746867163,6.042104561029415e-09,500.0
32bits,float32,1.9899749373433582,5.4083173714211396e-09,500.0
32bits,posit32,1.9899749373433582,5.4083173714211396e-09,500.0
32bits,float32,2.0,0.0,500.0
32bits,posit32,2.0,0.0,500.0
